22520	0.0	0.0	0.0	0.0	0.0
34220	0.0	0.0	0.0	0.0	0.0
63917	0.0	0.0	0.0	0.0	0.0
22512	0.0	0.0	0.0	0.0	0.0
1	0.0	0.0	0.2310490601866484	0.0	0.0
63914	0.0	0.0	0.0	0.0	0.0
63979	0.0	0.0	0.0	0.0	0.0
39635	0.0	0.0	0.0	0.0	0.0
10960	0.0	0.0	0.0	0.0	0.0
10966	0.0	0.0	0.0	0.0	0.0
46631	0.0	0.0	0.0	0.0	0.0
46637	0.0	0.0	0.0	0.0	0.0
10975	0.0	0.0	0.0	0.0	0.0
67385	0.0	0.0	0.0	0.0	0.0
39676	0.0	0.0	0.0	0.0	0.0
39673	0.0	0.0	0.0	0.34657359027997264	0.0
63998	0.0	0.0	0.0	0.0	0.0
24699	0.0	0.0	0.0	0.0	0.0
23609	0.0	0.0	0.0	0.0	0.0
22541	0.0	0.0	0.0	0.0	0.0
38532	0.0	0.0	0.0	0.0	0.0
74436	0.0	0.0	0.0	0.0	0.0
35689	0.0	0.0	0.0	0.0	0.0
68008	0.0	0.0	0.0	0.0	0.0
24754	0.0	0.20707555414900003	0.0	0.0	0.0
31413	0.0	0.0	0.0	0.0	0.0
74414	0.0	0.0	0.0	0.25993019270997947	0.0
31475	0.0	0.0	0.0	0.0	0.0
22492	0.0	0.34657359027997264	0.09902102579427789	0.0	0.0
31454	0.0	0.0	0.0	0.0	0.0
34184	0.0	0.0	0.0	0.0	0.0
34187	0.0	0.0	0.0	0.0	0.0
45120	0.0	0.0	0.0	0.0	0.0
10910	0.0	0.0	0.0	0.0	0.0
23583	0.0	0.0	0.0	0.0	0.0
31486	0.0	0.0	0.0	0.0	0.0
31489	0.0	0.0	0.0	0.0	0.0
23585	0.0	0.0	0.0	0.0	0.0
67476	0.0	0.0	0.0	0.0	0.0
23597	0.0	0.0	0.0	0.0	0.0
25864	0.0	0.0	0.0	0.0	0.0
45164	0.0	0.0	0.0	0.0	0.0
61787	0.0	0.14206234101986875	0.0	0.10827358201085507	0.22590060452618185
37431	0.0	0.0	0.0	0.0	0.0
10904	0.0	0.0	0.0	0.0	0.0
34129	0.0	0.3138705812946884	0.3138705812946884	0.23913949051023878	0.0
10898	0.0	0.0	0.3218875824868201	0.0	0.40235947810852507
46792	0.0	0.15212482936295604	0.0	0.0	0.0
25647	0.0	0.0	0.0	0.0	0.17328679513998632
23500	0.0	0.0	0.0	0.0	0.0
25640	0.0	0.0	0.0	0.0	0.0
34347	0.0	0.0	0.5972531564093516	0.0	0.0
46779	0.0	0.0	0.0	0.0	0.0
23559	0.0	0.0	0.0	0.0	0.0
35817	0.0	0.4954565274902858	0.502630839885015	0.09806080607499	0.0609768044072008
61919	0.0	0.25993019270997947	0.0	0.25993019270997947	0.0
39733	0.0	0.0	0.0	0.0	0.0
61930	0.0	0.3662040962227032	0.0	0.0	0.0
46760	0.0	0.20924705419645895	0.10462352709822947	0.0	0.0
46738	0.0	0.0	0.0	0.16925313756888813	0.0
67282	0.0	0.0	0.0	0.0	0.0
10843	0.0	0.40500413468916374	0.48854507156150945	0.19237120180961526	0.2859171885573336
35827	0.0	0.2310490601866484	0.2310490601866484	0.2310490601866484	0.0
10842	0.0	0.0	0.0	0.0	0.0
10841	0.0	0.0	0.0	0.0	0.0
10840	0.0	0.0	0.0	0.0	0.0
46744	0.0	0.0	0.0	0.0	0.0
39752	0.0	0.0	0.0	0.0	0.0
22468	0.0	0.0	0.0	0.0	0.0
11945	0.0	0.0	0.0	0.0	0.0
46729	0.0	0.0	0.0	0.0	0.0
11957	0.0	0.0	0.0	0.0	0.0
11918	0.0	0.0	0.0	0.0	0.0
22478	0.0	0.0	0.0	0.0	0.0
38703	0.0	0.0	0.0	0.0	0.0
35861	0.0	0.0	0.0	0.0	0.0
24563	0.0	0.0	0.0	0.0	0.0
35880	0.0	0.0	0.0	0.0	0.0
74590	0.0	0.0	0.0	0.0	0.0
11965	0.0	0.0	0.0	0.0	0.0
-1	0.0	1.77260235612297	1.5083131666074783	1.2088710586755969	1.0579961280307304
35	0.0	0.0	0.0	0.0	0.0
38	0.0	0.11507282898071236	0.0	0.0	0.0
38634	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
22376	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
85	0.0	0.6437751649736402	0.366516292749662	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
11904	0.0	0.0	0.0	0.0	0.0
22384	0.0	0.0	0.0	0.0	0.0
