1	5.297220619799437	5.054634546784979	4.839392106359593	5.237189267632384	5.062567882310407	4.592043125182514	5.092843811063519	5.028727435663293	5.5890277836949425	4.61418511788041
39673	3.9204869292106257	3.1079722759786073	1.945910149055313	3.696719101092482	3.2444926304072967	2.70805020110221	2.3978952727983707	3.813438745861232	3.0752205480543715	3.1354942159291497
24754	4.919220063606327	5.156411395150527	4.907926719674781	4.926528098510545	5.062454391504191	5.03463352706627	4.790386077895733	4.9117360942656125	4.41075466405125	4.785710184679852
22492	3.186589116872426	2.98296502921777	3.7080940607395374	3.777851805544902	3.4985156671480184	1.7917594692280547	3.429486231665012	2.880550479972176	3.0752205480543715	1.6094379124341005
10910	4.329024704792211	4.262724925008458	3.3790925052297323	4.9090646478439455	3.2444926304072963	4.0695905648670525	3.4855871610538136	3.741549936100024	3.8635285764551224	3.7211762538673616
37454	4.537056981879689	4.66560998292745	5.037439301549226	4.293342063437707	4.375202748147771	4.824517302907727	5.049755622708656	3.6280156368701584	5.382779895184092	4.278563286100707
34129	5.134410316955179	4.781643884844033	5.115918184436015	5.155006117348612	5.234045075417536	4.997166272235388	4.627335852725751	4.9281295562630705	4.483096063377423	5.545209745332371
10898	3.263139242300734	3.335770806444736	3.282693997278065	3.302130091510701	3.1354942159291497	3.1634240504234032	3.6000030969586936	2.992196960885483	3.2331834843809255	3.514710988420308
34347	4.604485267209393	3.3892680315457953	4.379789915179406	2.871476118054867	3.6581628738164556	3.370480801364672	3.5502500180019503	3.7838669489921446	4.007333185232473	1.7917594692280547
35817	6.469834869658751	6.4609104436823035	6.465293669535739	6.536619883883838	6.484977766745929	6.46174247505808	6.515083704454891	6.4892956737665894	6.509842408506147	6.322120087735876
39733	4.482797016163463	5.181381127505504	4.781712001643958	5.156915864671256	4.788723350402297	4.832491581965208	4.8591527725159755	4.758560780834733	4.583441285958899	4.351310054376399
10843	5.700543130547466	6.137626095286118	5.723265101152743	6.016476429138388	5.663987960717931	5.751773029631432	5.891377253791182	5.927921666501949	5.873620407069259	5.3223254434843135
-1	8.241633766948523	8.096511906909031	8.163516599708077	8.146147534064113	8.039790609790616	8.12137802844732	8.096371765543411	8.196504866597467	8.12695579410504	8.084297480215762
38	2.925202764171108	3.052520501533812	2.9444389791664403	3.476131240853991	1.3862943611198906	1.7917594692280547	3.0910424533583143	2.4410152780267027	2.833213344056216	3.75036168983309
22	3.9015754084923	4.3036596686498125	4.455935068338352	4.632949452462694	5.44651629541667	4.601103280813574	4.814793594920208	4.6106264669805554	4.5856828301734085	4.42494992856049
28	4.1530806632365875	3.6588210190230903	4.130840366328898	4.07273718192106	4.055116036796623	3.638648592489088	4.579430798895796	3.7736566103428064	3.7142428656956583	4.042978216978455
77	2.871476118054867	3.0910424533583143	2.540036303820981	2.6701198898068172	2.9124944033310514	3.1649855377779104	3.349070278947687	2.253857589601352	2.4849066497880012	3.335770806444736
86	3.5065025850605616	3.299829685667093	3.610195505092898	2.1972245773362196	2.6859453246697877	1.6094379124341005	3.477337961146351	2.9942000270757734	3.216358133512836	3.757934986377629
58	4.5599543535692035	4.516445252329651	4.8711972444106015	5.347965831086705	4.994590134525421	4.584090758795048	4.923131154788804	5.227404511873128	4.900868266381323	5.416789581837655
61	2.3693821196946767	2.6390573296152584	2.9020023132056028	3.45345973770266	3.0280290733074104	1.7478680974667573	2.685945324669788	3.5693285982724223	2.6923109941417853	1.945910149055313
48	6.576661531795814	6.565542232692532	6.558470613497953	6.589289208453259	6.637796181066088	6.594606861593036	6.624132789968027	6.653847872709865	6.572373207074869	6.486139980627363
45	6.5913857102102735	6.934775312170471	6.762811389865713	6.772702006184519	6.789184642344938	6.816891411292748	6.89458484732694	6.763167854892464	6.640196808256602	6.539196920394523
10812	4.237658959322798	3.527966793937971	4.278908498635181	3.4467083590050036	3.8974803297357044	4.24656902660876	3.7612001156935655	4.280877917623196	3.8092792219746623	4.005763057534178
10815	4.529474899702673	5.496358752428613	4.571878261781443	4.874428470732986	4.053870805587593	4.830206556587373	4.427765548165033	4.1011784523377575	4.445184150944785	4.153874253592665
10801	4.512736857341124	4.771578784146304	5.162405852843738	5.157582901292342	4.793073524476345	4.907770028409519	4.853811213382652	4.9130568525818585	4.730778205010565	4.955387302911119
93	5.525126706607224	5.182610839801448	4.296381157567471	4.749883182238644	4.713979130439503	5.041900745043199	4.377413874790559	4.80863567043593	4.817949588426826	5.112132547213162
34268	3.9457674530191227	2.8133554045006157	3.7124423081557496	3.084962098536428	4.624101064211557	3.0910424533583143	1.945910149055313	3.299427030911561	3.6506975862890787	3.2444926304072963
