0.1	0.1	0.48353
0.1	0.01	0.49736
0.1	0.0010	0.49736
0.1	1.0E-4	0.49736
0.1	1.0E-5	0.49736
0.01	0.1	0.49717
0.01	0.01	0.49736
0.01	0.0010	0.49736
0.01	1.0E-4	0.49736
0.01	1.0E-5	0.49736
0.0010	0.1	0.48353
0.0010	0.01	0.49736
0.0010	0.0010	0.49736
0.0010	1.0E-4	0.49736
0.0010	1.0E-5	0.49736
1.0E-4	0.1	0.48635
1.0E-4	0.01	0.49736
1.0E-4	0.0010	0.49736
1.0E-4	1.0E-4	0.49736
1.0E-4	1.0E-5	0.49736
1.0E-5	0.1	0.48635
1.0E-5	0.01	0.49736
1.0E-5	0.0010	0.49736
1.0E-5	1.0E-4	0.49736
1.0E-5	1.0E-5	0.49736
