0.1	0.1	0.49782
0.1	0.01	0.49425
0.1	0.0010	0.49425
0.1	1.0E-4	0.49425
0.1	1.0E-5	0.49425
0.01	0.1	0.50315
0.01	0.01	0.49425
0.01	0.0010	0.49425
0.01	1.0E-4	0.49425
0.01	1.0E-5	0.49425
0.0010	0.1	0.49554
0.0010	0.01	0.49425
0.0010	0.0010	0.49425
0.0010	1.0E-4	0.49425
0.0010	1.0E-5	0.49425
1.0E-4	0.1	0.47773
1.0E-4	0.01	0.49425
1.0E-4	0.0010	0.49425
1.0E-4	1.0E-4	0.49425
1.0E-4	1.0E-5	0.49425
1.0E-5	0.1	0.50509
1.0E-5	0.01	0.49425
1.0E-5	0.0010	0.49425
1.0E-5	1.0E-4	0.49425
1.0E-5	1.0E-5	0.49425
