0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0.47188
0.5	0.01	0.54188
0.5	0.0010	0.61344
0.5	1.0E-4	0.97398
0.5	1.0E-5	0.97398
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0.49621
0.4	0.01	0.47826
0.4	0.0010	0.55717
0.4	1.0E-4	0.97398
0.4	1.0E-5	0.97398
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0.48811
0.3	0.01	0.69883
0.3	0.0010	0.73139
0.3	1.0E-4	0.97398
0.3	1.0E-5	0.97398
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0.5
0.2	0.01	0.63428
0.2	0.0010	0.78732
0.2	1.0E-4	0.97398
0.2	1.0E-5	0.97398
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0.48515
0.1	0.01	0.66013
0.1	0.0010	0.95388
0.1	1.0E-4	0.97398
0.1	1.0E-5	0.97398
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0.49679
0.01	0.01	0.84123
0.01	0.0010	0.97249
0.01	1.0E-4	0.97398
0.01	1.0E-5	0.97398
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0.36201
0.0010	0.01	0.60371
0.0010	0.0010	0.96911
0.0010	1.0E-4	0.97382
0.0010	1.0E-5	0.97398
