0.5	0.5	0.55123
0.5	0.4	0.57309
0.5	0.3	0.51684
0.5	0.2	0.43736
0.5	0.1	0.48215
0.5	0.01	0.55703
0.5	0.0010	0.54523
0.5	1.0E-4	0.55184
0.5	1.0E-5	0.54548
0.4	0.5	0.50794
0.4	0.4	0.53071
0.4	0.3	0.47963
0.4	0.2	0.44142
0.4	0.1	0.5244
0.4	0.01	0.57318
0.4	0.0010	0.55595
0.4	1.0E-4	0.55324
0.4	1.0E-5	0.54714
0.3	0.5	0.45757
0.3	0.4	0.52501
0.3	0.3	0.48773
0.3	0.2	0.52704
0.3	0.1	0.54403
0.3	0.01	0.55067
0.3	0.0010	0.54841
0.3	1.0E-4	0.54992
0.3	1.0E-5	0.548
0.2	0.5	0.45324
0.2	0.4	0.46946
0.2	0.3	0.50861
0.2	0.2	0.57006
0.2	0.1	0.53828
0.2	0.01	0.58862
0.2	0.0010	0.55189
0.2	1.0E-4	0.55316
0.2	1.0E-5	0.54882
0.1	0.5	0.50308
0.1	0.4	0.54771
0.1	0.3	0.50427
0.1	0.2	0.54454
0.1	0.1	0.59081
0.1	0.01	0.55691
0.1	0.0010	0.55535
0.1	1.0E-4	0.55061
0.1	1.0E-5	0.54545
0.01	0.5	0.48879
0.01	0.4	0.52085
0.01	0.3	0.4763
0.01	0.2	0.53312
0.01	0.1	0.52942
0.01	0.01	0.57627
0.01	0.0010	0.55413
0.01	1.0E-4	0.55332
0.01	1.0E-5	0.54701
0.0010	0.5	0.44878
0.0010	0.4	0.46211
0.0010	0.3	0.56479
0.0010	0.2	0.55253
0.0010	0.1	0.56199
0.0010	0.01	0.57521
0.0010	0.0010	0.55414
0.0010	1.0E-4	0.54976
0.0010	1.0E-5	0.54745
