0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0.48936
0.5	0.01	0.56693
0.5	0.0010	0.51671
0.5	1.0E-4	0.53261
0.5	1.0E-5	0.50271
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0.36554
0.4	0.01	0.44172
0.4	0.0010	0.56696
0.4	1.0E-4	0.56122
0.4	1.0E-5	0.48801
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0.45463
0.3	0.01	0.54326
0.3	0.0010	0.57465
0.3	1.0E-4	0.56921
0.3	1.0E-5	0.50277
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0.41689
0.2	0.01	0.46167
0.2	0.0010	0.56901
0.2	1.0E-4	0.52101
0.2	1.0E-5	0.5143
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0.47569
0.1	0.01	0.44097
0.1	0.0010	0.55923
0.1	1.0E-4	0.55494
0.1	1.0E-5	0.50298
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0.45947
0.01	0.01	0.31968
0.01	0.0010	0.55571
0.01	1.0E-4	0.48074
0.01	1.0E-5	0.51436
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0.47679
0.0010	0.01	0.48989
0.0010	0.0010	0.59274
0.0010	1.0E-4	0.5099
0.0010	1.0E-5	0.51076
