7145	1.7478680974667573	0.6365141682948128	0.0	1.3862943611198906	0.0
7148	4.152417409991788	4.340856678955719	4.747901193843494	4.573384506758076	4.537774310154251
37162	1.7328679513998633	1.9061547465398496	1.7677614722893293	1.7328679513998633	1.945910149055313
37160	0.6931471805599453	1.0986122886681096	0.6931471805599453	0.0	1.0986122886681096
51965	0.6931471805599453	0.0	0.0	0.0	0.0
33246	1.3862943611198906	1.0397207708399179	1.3862943611198906	1.0397207708399179	1.3862943611198906
35385	1.945910149055313	0.6365141682948128	1.3862943611198906	1.6094379124341005	1.3862943611198906
51959	3.8572001999422674	4.456075787000803	3.8606234575716956	4.054736073950616	3.8931316221353947
39896	2.602380779932482	2.5798439652180236	2.3701349548823627	2.4914937218794386	2.7516666169315167
39885	2.3693821196946767	2.3978952727983707	2.3978952727983707	2.3693821196946767	2.3025850929940455
39845	2.3025850929940455	2.253857589601352	2.0431918705451206	2.6859453246697877	2.0431918705451206
39835	1.945910149055313	1.5498260458782016	1.7478680974667573	1.4750763110546947	1.4750763110546947
39837	0.0	0.0	0.0	0.0	0.0
39814	2.2718685126965625	1.3321790402101223	2.1972245773362196	2.3978952727983707	1.7478680974667573
39811	3.5663746533184604	2.4591926763023637	4.146110432497688	3.7654958259549263	4.1414413435104915
61552	4.71735218675705	4.660412479428938	4.688718299215654	4.642567238672029	4.620212430791713
39917	2.253857589601352	2.2718685126965625	2.0431918705451206	2.3693821196946767	2.0431918705451206
24949	0.6365141682948128	1.0397207708399179	0.6365141682948128	1.3862943611198906	1.3862943611198906
24930	0.6931471805599453	1.0986122886681096	0.6365141682948128	0.6931471805599453	0.6931471805599453
61508	0.0	0.0	0.0	0.0	0.0
35066	0.0	0.6931471805599453	0.5623351446188083	0.6931471805599453	1.3862943611198906
73146	0.0	0.0	0.0	0.6931471805599453	0.0
35073	3.2913361527953433	3.262567945550165	2.853177212788956	2.9504258637418843	3.176082814659591
24919	3.0517008018558607	3.282693997278065	2.8184119474979377	3.1354942159291497	2.925202764171108
35037	2.0794415416798357	2.0431918705451206	1.945910149055313	2.1639556568820564	1.945910149055313
35032	3.7013413139148685	3.629590736317641	3.8488656564438166	4.053192911116216	3.903443412852285
24989	2.0431918705451206	2.0794415416798357	1.945910149055313	1.5607104090414063	1.5498260458782016
35012	2.809783478004049	2.7521915465690423	2.623521756271809	2.622996276085791	2.6593226977095163
24969	3.7159409065173845	4.2828526456690765	4.742145442299113	5.4694244483826715	5.261720230721996
35008	2.2102535776209735	2.3693821196946767	2.5232109529528914	2.3419942522324253	2.3046193848206715
61565	1.252762968495368	2.252728336819822	1.8848713335781608	2.2718685126965625	2.3419942522324244
24956	3.0448204824645764	2.787876228087594	2.7888535522534674	2.5325911608011213	2.8152049266199466
39976	0.0	0.6931471805599453	0.0	0.0	0.0
41914	2.8096782340777837	3.2188758248681983	3.1634240504234032	3.0659645119836325	3.2580965380214835
39960	1.808045719583997	2.3066687254045313	2.007556307437838	1.8065071652616695	1.8462202193216335
39992	3.4656103495968957	4.10050604375773	4.982528360726689	4.8157966244238395	4.688905105929361
39994	5.283114793635059	4.732857348546452	4.910997330910458	4.829100626665001	5.127144321871964
39985	2.685945324669788	2.476247132983034	3.0428454878165434	2.094729047527649	2.7516666169315167
41995	3.7853164220108813	4.277093328646331	4.21528905459656	3.2868151061047963	4.118289582165799
39953	2.3933121229745242	2.615630577027551	2.351673301904631	2.512658529529802	2.351673301904631
61654	1.9061547465398496	1.9061547465398496	1.5607104090414063	1.4941751382893085	1.7478680974667573
61612	0.0	0.0	0.6931471805599453	0.0	0.0
61671	1.7917594692280547	1.7917594692280547	1.7917594692280547	1.5607104090414063	1.3862943611198906
24829	1.0986122886681096	0.6365141682948128	0.6931471805599453	0.6931471805599453	0.0
35160	2.7668559075468515	2.596117904190198	2.7278104907339515	2.4830490843604625	2.6162274125386547
61631	2.2047854169135204	2.5649493574615376	2.5400363038209806	2.833213344056216	2.1065773332321154
35131	2.2718685126965625	1.3862943611198906	1.9061547465398496	2.1972245773362196	1.945910149055313
35183	3.2882821809585807	3.5290486385114073	3.618804408055389	3.6202783732373165	3.78221899066769
24845	2.5400363038209806	2.615630577027551	2.6156305770275505	2.615630577027551	2.512658529529802
