7145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7148	0.0	1.4506329271797085	1.067000855621766	1.0789440408535609	0.8466055309660834	0.5992522647818412	0.6384332866487792	0.8080567332912929	0.7634696471323583	0.7002267240758178
37162	0.0	0.34657359027997264	0.2772588722239781	0.6931471805599453	0.0	0.2772588722239781	0.17328679513998632	0.0	0.13862943611198905	0.0
37160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51959	0.0	0.11198193628318391	0.12943713329493717	0.06398967787610509	0.18512247278751132	0.06277784506674913	0.06816291773759021	0.19974768884874725	0.18444083623112645	0.0
39896	0.0	0.5898526551448714	0.17882643471490003	0.45983940355260006	0.0	0.0	0.1391958853883742	0.3758288905486104	0.0	0.18800967459703427
39885	0.0	0.2986265782046758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.358351893845611
39845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39811	0.0	0.29882485686588567	0.23941290078243133	0.22021173039414524	0.13145918763804434	0.04907575705926666	0.20039372897811497	0.05705899260265406	0.05713994351596067	0.1521573136070775
61552	0.0	0.8007708027972213	0.09747525791727434	0.3216086955350598	0.3375340048092851	0.33733749208166136	0.04173317731079685	0.2775060914175463	0.14338501443222026	0.28626944167283724
39917	0.0	0.44793986730701374	0.2772588722239781	0.0	0.0	0.0	0.0	0.0	0.0	0.40235947810852507
24949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35073	0.0	0.0	0.0	0.134119826036175	0.0	0.19114666536830774	0.1709966238307691	0.0	0.19730379672781054	0.12380291634108465
24919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35032	0.0	1.7678557015323546	1.9042469563320128	1.9000812132835325	1.22943274797577	0.9746291626881295	1.19388608031785	0.7499433278461546	1.1308854528593655	0.8876295908980092
24989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5493061443340549	0.0
35012	0.0	0.22590060452618185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24969	0.0	3.2246027197993032	2.0343538681403865	1.2554236294044168	0.7492178890311061	0.8456998597058075	0.4223516930435116	0.4826665108887671	0.4449690758792262	0.6542589270616134
