0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0
0.5	0.01	0.51062
0.5	0.0010	0.5206
0.5	1.0E-4	0.64896
0.5	1.0E-5	0.62581
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0
0.4	0.01	0.548
0.4	0.0010	0.59482
0.4	1.0E-4	0.6363
0.4	1.0E-5	0.63462
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0
0.3	0.01	0.54867
0.3	0.0010	0.58139
0.3	1.0E-4	0.64758
0.3	1.0E-5	0.61889
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0
0.2	0.01	0.55665
0.2	0.0010	0.57601
0.2	1.0E-4	0.64412
0.2	1.0E-5	0.62859
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0
0.1	0.01	0.45949
0.1	0.0010	0.61527
0.1	1.0E-4	0.64114
0.1	1.0E-5	0.61766
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0
0.01	0.01	0.55425
0.01	0.0010	0.62281
0.01	1.0E-4	0.63606
0.01	1.0E-5	0.62447
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0
0.0010	0.01	0.5506
0.0010	0.0010	0.59449
0.0010	1.0E-4	0.64997
0.0010	1.0E-5	0.62762
