0.5	0.5	0.51356
0.5	0.4	0.50014
0.5	0.3	0.48009
0.5	0.2	0.52772
0.5	0.1	0.43889
0.5	0.01	0.35579
0.5	0.0010	0.32561
0.5	1.0E-4	0.32516
0.5	1.0E-5	0.32586
0.4	0.5	0.55637
0.4	0.4	0.47636
0.4	0.3	0.57102
0.4	0.2	0.49482
0.4	0.1	0.62012
0.4	0.01	0.35767
0.4	0.0010	0.32617
0.4	1.0E-4	0.32717
0.4	1.0E-5	0.32732
0.3	0.5	0.61902
0.3	0.4	0.55223
0.3	0.3	0.50844
0.3	0.2	0.56361
0.3	0.1	0.47354
0.3	0.01	0.38139
0.3	0.0010	0.32792
0.3	1.0E-4	0.32748
0.3	1.0E-5	0.32843
0.2	0.5	0.5105
0.2	0.4	0.49139
0.2	0.3	0.52209
0.2	0.2	0.46349
0.2	0.1	0.44405
0.2	0.01	0.42356
0.2	0.0010	0.32829
0.2	1.0E-4	0.33018
0.2	1.0E-5	0.33034
0.1	0.5	0.5394
0.1	0.4	0.50724
0.1	0.3	0.52131
0.1	0.2	0.4574
0.1	0.1	0.50716
0.1	0.01	0.44518
0.1	0.0010	0.33336
0.1	1.0E-4	0.33011
0.1	1.0E-5	0.33221
0.01	0.5	0.42686
0.01	0.4	0.569
0.01	0.3	0.49273
0.01	0.2	0.55353
0.01	0.1	0.45592
0.01	0.01	0.51361
0.01	0.0010	0.34243
0.01	1.0E-4	0.33375
0.01	1.0E-5	0.33486
0.0010	0.5	0.57794
0.0010	0.4	0.41018
0.0010	0.3	0.62313
0.0010	0.2	0.41255
0.0010	0.1	0.52862
0.0010	0.01	0.51906
0.0010	0.0010	0.33782
0.0010	1.0E-4	0.33581
0.0010	1.0E-5	0.3366
