0.5	0.5	0.47612
0.5	0.4	0.47859
0.5	0.3	0.53407
0.5	0.2	0.50652
0.5	0.1	0.56053
0.5	0.01	0.43335
0.5	0.0010	0.32595
0.5	1.0E-4	0.31888
0.5	1.0E-5	0.31537
0.4	0.5	0.51544
0.4	0.4	0.55751
0.4	0.3	0.52899
0.4	0.2	0.53929
0.4	0.1	0.57773
0.4	0.01	0.43775
0.4	0.0010	0.31694
0.4	1.0E-4	0.31751
0.4	1.0E-5	0.31531
0.3	0.5	0.60818
0.3	0.4	0.47405
0.3	0.3	0.52567
0.3	0.2	0.55726
0.3	0.1	0.55806
0.3	0.01	0.44319
0.3	0.0010	0.32397
0.3	1.0E-4	0.31884
0.3	1.0E-5	0.31606
0.2	0.5	0.57416
0.2	0.4	0.42772
0.2	0.3	0.43126
0.2	0.2	0.54976
0.2	0.1	0.50881
0.2	0.01	0.4652
0.2	0.0010	0.32077
0.2	1.0E-4	0.31762
0.2	1.0E-5	0.31567
0.1	0.5	0.38797
0.1	0.4	0.4642
0.1	0.3	0.55997
0.1	0.2	0.56172
0.1	0.1	0.50139
0.1	0.01	0.53268
0.1	0.0010	0.32701
0.1	1.0E-4	0.31923
0.1	1.0E-5	0.31641
0.01	0.5	0.4905
0.01	0.4	0.52528
0.01	0.3	0.50059
0.01	0.2	0.47579
0.01	0.1	0.55373
0.01	0.01	0.64204
0.01	0.0010	0.33815
0.01	1.0E-4	0.3192
0.01	1.0E-5	0.31882
0.0010	0.5	0.56204
0.0010	0.4	0.49245
0.0010	0.3	0.59568
0.0010	0.2	0.55591
0.0010	0.1	0.53762
0.0010	0.01	0.64353
0.0010	0.0010	0.34569
0.0010	1.0E-4	0.31954
0.0010	1.0E-5	0.31908
