0.5	0.5	0.48739
0.5	0.4	0.47927
0.5	0.3	0.62898
0.5	0.2	0.48812
0.5	0.1	0.47291
0.5	0.01	0.39168
0.5	0.0010	0.33353
0.5	1.0E-4	0.33269
0.5	1.0E-5	0.33581
0.4	0.5	0.50125
0.4	0.4	0.58431
0.4	0.3	0.59047
0.4	0.2	0.55756
0.4	0.1	0.50595
0.4	0.01	0.42034
0.4	0.0010	0.33235
0.4	1.0E-4	0.33399
0.4	1.0E-5	0.33402
0.3	0.5	0.55755
0.3	0.4	0.50408
0.3	0.3	0.50448
0.3	0.2	0.469
0.3	0.1	0.4955
0.3	0.01	0.44012
0.3	0.0010	0.33927
0.3	1.0E-4	0.33842
0.3	1.0E-5	0.33488
0.2	0.5	0.51271
0.2	0.4	0.44393
0.2	0.3	0.44054
0.2	0.2	0.40003
0.2	0.1	0.53133
0.2	0.01	0.45487
0.2	0.0010	0.33643
0.2	1.0E-4	0.33729
0.2	1.0E-5	0.33756
0.1	0.5	0.59171
0.1	0.4	0.52043
0.1	0.3	0.52914
0.1	0.2	0.4633
0.1	0.1	0.44982
0.1	0.01	0.53427
0.1	0.0010	0.35016
0.1	1.0E-4	0.33776
0.1	1.0E-5	0.33717
0.01	0.5	0.46218
0.01	0.4	0.48159
0.01	0.3	0.49873
0.01	0.2	0.54784
0.01	0.1	0.52994
0.01	0.01	0.57597
0.01	0.0010	0.34733
0.01	1.0E-4	0.34039
0.01	1.0E-5	0.34001
0.0010	0.5	0.4624
0.0010	0.4	0.56148
0.0010	0.3	0.50539
0.0010	0.2	0.49381
0.0010	0.1	0.55024
0.0010	0.01	0.52721
0.0010	0.0010	0.3497
0.0010	1.0E-4	0.33952
0.0010	1.0E-5	0.3412
