0.5	0.5	0.49901
0.5	0.4	0.41606
0.5	0.3	0.54828
0.5	0.2	0.51714
0.5	0.1	0.50839
0.5	0.01	0.7004
0.5	0.0010	0.38569
0.5	1.0E-4	0.36405
0.5	1.0E-5	0.35509
0.4	0.5	0.55138
0.4	0.4	0.62175
0.4	0.3	0.51225
0.4	0.2	0.50341
0.4	0.1	0.47983
0.4	0.01	0.68441
0.4	0.0010	0.38147
0.4	1.0E-4	0.36807
0.4	1.0E-5	0.36083
0.3	0.5	0.54869
0.3	0.4	0.49245
0.3	0.3	0.54257
0.3	0.2	0.46605
0.3	0.1	0.45921
0.3	0.01	0.6589
0.3	0.0010	0.37481
0.3	1.0E-4	0.36558
0.3	1.0E-5	0.3613
0.2	0.5	0.5204
0.2	0.4	0.53234
0.2	0.3	0.59349
0.2	0.2	0.58018
0.2	0.1	0.45653
0.2	0.01	0.672
0.2	0.0010	0.37466
0.2	1.0E-4	0.36566
0.2	1.0E-5	0.36013
0.1	0.5	0.38012
0.1	0.4	0.53225
0.1	0.3	0.53514
0.1	0.2	0.50878
0.1	0.1	0.62781
0.1	0.01	0.69467
0.1	0.0010	0.37606
0.1	1.0E-4	0.35543
0.1	1.0E-5	0.36046
0.01	0.5	0.53292
0.01	0.4	0.56096
0.01	0.3	0.45167
0.01	0.2	0.46195
0.01	0.1	0.54946
0.01	0.01	0.65381
0.01	0.0010	0.39649
0.01	1.0E-4	0.36563
0.01	1.0E-5	0.36006
0.0010	0.5	0.53415
0.0010	0.4	0.4993
0.0010	0.3	0.54786
0.0010	0.2	0.55354
0.0010	0.1	0.51867
0.0010	0.01	0.71765
0.0010	0.0010	0.37173
0.0010	1.0E-4	0.35907
0.0010	1.0E-5	0.35552
