0.5	0.5	0.49574
0.5	0.4	0.54438
0.5	0.3	0.52339
0.5	0.2	0.50178
0.5	0.1	0.49837
0.5	0.01	0.50433
0.5	0.0010	0.3965
0.5	1.0E-4	0.39146
0.5	1.0E-5	0.38867
0.4	0.5	0.47612
0.4	0.4	0.59954
0.4	0.3	0.55534
0.4	0.2	0.55286
0.4	0.1	0.49661
0.4	0.01	0.57752
0.4	0.0010	0.3937
0.4	1.0E-4	0.38934
0.4	1.0E-5	0.38853
0.3	0.5	0.51072
0.3	0.4	0.49209
0.3	0.3	0.52294
0.3	0.2	0.48282
0.3	0.1	0.43348
0.3	0.01	0.52462
0.3	0.0010	0.39483
0.3	1.0E-4	0.38959
0.3	1.0E-5	0.38828
0.2	0.5	0.54402
0.2	0.4	0.57862
0.2	0.3	0.49912
0.2	0.2	0.48209
0.2	0.1	0.51749
0.2	0.01	0.54545
0.2	0.0010	0.38168
0.2	1.0E-4	0.38996
0.2	1.0E-5	0.38881
0.1	0.5	0.5091
0.1	0.4	0.49147
0.1	0.3	0.54345
0.1	0.2	0.53948
0.1	0.1	0.50312
0.1	0.01	0.52541
0.1	0.0010	0.38816
0.1	1.0E-4	0.3904
0.1	1.0E-5	0.38839
0.01	0.5	0.54038
0.01	0.4	0.44228
0.01	0.3	0.56444
0.01	0.2	0.51284
0.01	0.1	0.4879
0.01	0.01	0.55532
0.01	0.0010	0.3886
0.01	1.0E-4	0.3898
0.01	1.0E-5	0.38618
0.0010	0.5	0.54814
0.0010	0.4	0.44915
0.0010	0.3	0.50471
0.0010	0.2	0.50373
0.0010	0.1	0.53139
0.0010	0.01	0.50938
0.0010	0.0010	0.3869
0.0010	1.0E-4	0.38976
0.0010	1.0E-5	0.38879
