0.5	0.5	0.42877
0.5	0.4	0.5357
0.5	0.3	0.45947
0.5	0.2	0.52883
0.5	0.1	0.51178
0.5	0.01	0.44433
0.5	0.0010	0.41518
0.5	1.0E-4	0.40941
0.5	1.0E-5	0.40631
0.4	0.5	0.5065
0.4	0.4	0.50911
0.4	0.3	0.47817
0.4	0.2	0.48864
0.4	0.1	0.515
0.4	0.01	0.45317
0.4	0.0010	0.41087
0.4	1.0E-4	0.40712
0.4	1.0E-5	0.40509
0.3	0.5	0.47798
0.3	0.4	0.45559
0.3	0.3	0.52449
0.3	0.2	0.4956
0.3	0.1	0.49536
0.3	0.01	0.45537
0.3	0.0010	0.41314
0.3	1.0E-4	0.40789
0.3	1.0E-5	0.40584
0.2	0.5	0.53214
0.2	0.4	0.46329
0.2	0.3	0.5038
0.2	0.2	0.50385
0.2	0.1	0.50302
0.2	0.01	0.45275
0.2	0.0010	0.41056
0.2	1.0E-4	0.41033
0.2	1.0E-5	0.40735
0.1	0.5	0.51506
0.1	0.4	0.51967
0.1	0.3	0.52811
0.1	0.2	0.5133
0.1	0.1	0.44663
0.1	0.01	0.46214
0.1	0.0010	0.41301
0.1	1.0E-4	0.4099
0.1	1.0E-5	0.40978
0.01	0.5	0.42793
0.01	0.4	0.54915
0.01	0.3	0.48781
0.01	0.2	0.52386
0.01	0.1	0.51052
0.01	0.01	0.46247
0.01	0.0010	0.41498
0.01	1.0E-4	0.41051
0.01	1.0E-5	0.41074
0.0010	0.5	0.57998
0.0010	0.4	0.4576
0.0010	0.3	0.52573
0.0010	0.2	0.4956
0.0010	0.1	0.50464
0.0010	0.01	0.42932
0.0010	0.0010	0.41393
0.0010	1.0E-4	0.41147
0.0010	1.0E-5	0.41013
