0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0
0.5	0.01	0.52381
0.5	0.0010	0.50797
0.5	1.0E-4	0.52578
0.5	1.0E-5	0.46661
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0
0.4	0.01	0.45995
0.4	0.0010	0.54502
0.4	1.0E-4	0.53367
0.4	1.0E-5	0.4399
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0
0.3	0.01	0.52821
0.3	0.0010	0.53861
0.3	1.0E-4	0.56793
0.3	1.0E-5	0.43147
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0
0.2	0.01	0.43098
0.2	0.0010	0.54192
0.2	1.0E-4	0.54594
0.2	1.0E-5	0.41116
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0
0.1	0.01	0.6029
0.1	0.0010	0.56295
0.1	1.0E-4	0.58876
0.1	1.0E-5	0.40454
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0
0.01	0.01	0.50549
0.01	0.0010	0.58216
0.01	1.0E-4	0.64918
0.01	1.0E-5	0.40142
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0
0.0010	0.01	0.59181
0.0010	0.0010	0.61617
0.0010	1.0E-4	0.62717
0.0010	1.0E-5	0.39343
