0.5	0.5	0.51264
0.5	0.4	0.56956
0.5	0.3	0.46332
0.5	0.2	0.51008
0.5	0.1	0.52513
0.5	0.01	0.46689
0.5	0.0010	0.40985
0.5	1.0E-4	0.41146
0.5	1.0E-5	0.40971
0.4	0.5	0.44226
0.4	0.4	0.48984
0.4	0.3	0.53139
0.4	0.2	0.47008
0.4	0.1	0.47487
0.4	0.01	0.48969
0.4	0.0010	0.41728
0.4	1.0E-4	0.41164
0.4	1.0E-5	0.41045
0.3	0.5	0.52848
0.3	0.4	0.51614
0.3	0.3	0.56775
0.3	0.2	0.52032
0.3	0.1	0.47513
0.3	0.01	0.4839
0.3	0.0010	0.41248
0.3	1.0E-4	0.40997
0.3	1.0E-5	0.41107
0.2	0.5	0.47748
0.2	0.4	0.5274
0.2	0.3	0.45365
0.2	0.2	0.44636
0.2	0.1	0.53362
0.2	0.01	0.47056
0.2	0.0010	0.41312
0.2	1.0E-4	0.40919
0.2	1.0E-5	0.40955
0.1	0.5	0.53542
0.1	0.4	0.52081
0.1	0.3	0.50487
0.1	0.2	0.47863
0.1	0.1	0.50274
0.1	0.01	0.44228
0.1	0.0010	0.41638
0.1	1.0E-4	0.40805
0.1	1.0E-5	0.41061
0.01	0.5	0.48569
0.01	0.4	0.56768
0.01	0.3	0.53994
0.01	0.2	0.50223
0.01	0.1	0.4947
0.01	0.01	0.46259
0.01	0.0010	0.41003
0.01	1.0E-4	0.41104
0.01	1.0E-5	0.41018
0.0010	0.5	0.52574
0.0010	0.4	0.49262
0.0010	0.3	0.49101
0.0010	0.2	0.5243
0.0010	0.1	0.47418
0.0010	0.01	0.46063
0.0010	0.0010	0.41405
0.0010	1.0E-4	0.40788
0.0010	1.0E-5	0.4107
