1612994684	9.654607910433782	7.820204668956714	8.40032267914161	8.773152383738811	7.319872645599512	8.209636024679941	7.530469129057633	8.039936978289063	7.418457211760626	8.380848875104812	8.374396143314748	8.814114923955254	7.643402057878769	8.095445057235077	7.438310218684981	7.320034193823789	7.1383530254653875	8.237544262502684	7.458586808471325	7.751967018190828
100000306495449	7.37062855934966	7.817463607365397	7.81796718572252	7.335134840432652	7.173757824171274	7.217838392974719	7.810818600235464	7.616058034263278	7.372573020238598	7.514809731606274	7.203365020173119	7.710453592330365	7.329918998112715	7.05281787259012	7.623838960585253	7.495809361035484	7.727912956892158	7.450838080570083	7.743222902417016	7.646209582795079
505077925	7.066194922566108	6.781976108694343	6.587089668596896	6.9438039363991955	6.734188179775871	6.864474732569694	4.540695397467333	9.694153484661838	8.998224145139748	7.351258205268866	5.692600178739301	4.129460375040275	6.454501533873632	4.486022193950068	6.581101499178069	5.24853393546807	2.5437981676161923	6.701158193611791	6.840932542273757	5.681229511838598
780578431	6.790467313692228	6.355085880165827	7.250054872176224	2.9184956776216144	6.451278124989615	6.495982436392645	6.526775806246691	6.838907894302786	7.743511069208199	6.201482818393037	7.717346084173949	6.440430691422188	6.565477992019046	7.86417062323015	6.786679109657426	5.747773942057216	5.4193732167135185	6.452503249387488	3.584175717231561	7.751543562497975
568998540	7.857003801453834	7.7475450090827245	7.468497270703364	7.478151207961116	7.404540781518642	7.25625084922406	7.786694171794745	7.368692576817236	7.319864795594519	7.4013000925843935	7.9500484239642715	7.828389715805985	8.178985808372396	7.945772885956955	7.146031637222264	7.163752275868144	7.737952671530995	7.6637587103953635	7.308971669582484	7.058988404127293
721956827	7.752143333066198	7.302458292707973	7.733597041316159	7.469654209675635	7.553709006253054	7.217345327531439	7.145287022417282	6.424459680470564	7.501942123399727	7.126374663142068	7.061232666287833	6.603864190409099	7.895013719758432	6.960366072223172	7.504130017718725	6.714953922427732	7.423740378892709	5.5532563766222	7.7050270125151545	6.953568109077096
100000496123749	8.50845890138944	8.043820775909714	2.995732273553991	0.6931471805599453	2.8133554045006157	6.649827428176404	2.3978952727983707	8.001490638128294	7.917375432688182	7.34599514595497	7.2774870399644795	9.316071789230229	7.157467486965048	2.5232109529528914	5.484673805719135	5.840498493327049	8.124543944534429	8.7437528597317	6.9998307244014715	6.21326761354468
663293034	4.727387818712341	2.3978952727983707	6.381085393608562	5.155242441328513	4.431417689519164	7.5684642060201055	6.954382721528011	7.2453307814732755	7.378234642770222	6.777644721618161	5.335230009629663	2.4080082694286107	3.541477657959941	2.7877017241219058	2.8794272521432696	5.441795729531816	4.9115266818708	6.9795724218576245	6.160484360226331	5.937366040783019
1338143202	6.433936669772735	6.172922389894871	8.325751001867605	7.540544127053312	7.657359768411638	6.881984674252416	7.714202941717466	6.288229197183374	5.936238974999707	6.6056410389999884	6.303723536378987	6.681791282135054	8.048397504539874	5.843886494932631	7.812270978322894	7.952291257174529	8.246626796024858	7.853440158014549	7.7215743691801055	7.88893437866513
781641907	7.3795690655275585	7.402836079483269	7.4574161131581524	7.145408040454171	7.050705279594665	7.456670730742675	7.3847159747667295	6.935728371525665	7.5816434251336	6.990250841285663	6.869769544886684	7.844057230543931	7.865523976328748	7.74951147555937	8.976556699513893	7.898397787935924	7.573979986410198	6.630917932745853	7.1348398944624325	7.69526449613219
