0.5	0.5	0.48944
0.5	0.4	0.49285
0.5	0.3	0.52413
0.5	0.2	0.54292
0.5	0.1	0.48414
0.5	0.01	0.38357
0.5	0.0010	0.34076
0.5	1.0E-4	0.33505
0.5	1.0E-5	0.33212
0.4	0.5	0.44918
0.4	0.4	0.52965
0.4	0.3	0.49369
0.4	0.2	0.56118
0.4	0.1	0.44469
0.4	0.01	0.43641
0.4	0.0010	0.34939
0.4	1.0E-4	0.33321
0.4	1.0E-5	0.332
0.3	0.5	0.46405
0.3	0.4	0.49225
0.3	0.3	0.49885
0.3	0.2	0.50703
0.3	0.1	0.54757
0.3	0.01	0.4371
0.3	0.0010	0.34604
0.3	1.0E-4	0.33596
0.3	1.0E-5	0.33306
0.2	0.5	0.56955
0.2	0.4	0.57209
0.2	0.3	0.48476
0.2	0.2	0.48939
0.2	0.1	0.46755
0.2	0.01	0.43214
0.2	0.0010	0.34683
0.2	1.0E-4	0.33625
0.2	1.0E-5	0.33621
0.1	0.5	0.54715
0.1	0.4	0.44861
0.1	0.3	0.47263
0.1	0.2	0.47486
0.1	0.1	0.41221
0.1	0.01	0.56597
0.1	0.0010	0.33996
0.1	1.0E-4	0.33705
0.1	1.0E-5	0.33457
0.01	0.5	0.45748
0.01	0.4	0.57896
0.01	0.3	0.46079
0.01	0.2	0.45695
0.01	0.1	0.48604
0.01	0.01	0.47997
0.01	0.0010	0.3466
0.01	1.0E-4	0.3391
0.01	1.0E-5	0.33788
0.0010	0.5	0.52026
0.0010	0.4	0.43256
0.0010	0.3	0.4776
0.0010	0.2	0.52765
0.0010	0.1	0.45513
0.0010	0.01	0.59525
0.0010	0.0010	0.34498
0.0010	1.0E-4	0.33645
0.0010	1.0E-5	0.33747
