0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0
0.5	0.01	0.45847
0.5	0.0010	0.48489
0.5	1.0E-4	0.56984
0.5	1.0E-5	0.5195
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0
0.4	0.01	0.4622
0.4	0.0010	0.51437
0.4	1.0E-4	0.55094
0.4	1.0E-5	0.49724
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0
0.3	0.01	0.45829
0.3	0.0010	0.43542
0.3	1.0E-4	0.54111
0.3	1.0E-5	0.44586
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0
0.2	0.01	0.48819
0.2	0.0010	0.56375
0.2	1.0E-4	0.56714
0.2	1.0E-5	0.41867
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0
0.1	0.01	0.43869
0.1	0.0010	0.55415
0.1	1.0E-4	0.5349
0.1	1.0E-5	0.34345
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0
0.01	0.01	0.54383
0.01	0.0010	0.4851
0.01	1.0E-4	0.5527
0.01	1.0E-5	0.33056
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0
0.0010	0.01	0.4734
0.0010	0.0010	0.52972
0.0010	1.0E-4	0.57483
0.0010	1.0E-5	0.33182
