0.5	0.5	0.47574
0.5	0.4	0.48961
0.5	0.3	0.57267
0.5	0.2	0.51048
0.5	0.1	0.44435
0.5	0.01	0.42985
0.5	0.0010	0.37328
0.5	1.0E-4	0.37074
0.5	1.0E-5	0.36832
0.4	0.5	0.54611
0.4	0.4	0.49536
0.4	0.3	0.51419
0.4	0.2	0.51985
0.4	0.1	0.48564
0.4	0.01	0.42705
0.4	0.0010	0.36796
0.4	1.0E-4	0.36924
0.4	1.0E-5	0.36864
0.3	0.5	0.5136
0.3	0.4	0.52023
0.3	0.3	0.55377
0.3	0.2	0.53656
0.3	0.1	0.54238
0.3	0.01	0.38667
0.3	0.0010	0.3736
0.3	1.0E-4	0.37023
0.3	1.0E-5	0.3704
0.2	0.5	0.51737
0.2	0.4	0.53082
0.2	0.3	0.45606
0.2	0.2	0.42813
0.2	0.1	0.47655
0.2	0.01	0.41624
0.2	0.0010	0.37098
0.2	1.0E-4	0.36645
0.2	1.0E-5	0.37159
0.1	0.5	0.47282
0.1	0.4	0.49808
0.1	0.3	0.48536
0.1	0.2	0.55533
0.1	0.1	0.50042
0.1	0.01	0.42406
0.1	0.0010	0.3694
0.1	1.0E-4	0.36892
0.1	1.0E-5	0.37011
0.01	0.5	0.53051
0.01	0.4	0.56514
0.01	0.3	0.43739
0.01	0.2	0.50838
0.01	0.1	0.47822
0.01	0.01	0.43137
0.01	0.0010	0.37736
0.01	1.0E-4	0.37131
0.01	1.0E-5	0.37196
0.0010	0.5	0.49255
0.0010	0.4	0.54909
0.0010	0.3	0.47201
0.0010	0.2	0.53007
0.0010	0.1	0.51036
0.0010	0.01	0.49428
0.0010	0.0010	0.37105
0.0010	1.0E-4	0.3675
0.0010	1.0E-5	0.37061
