0.5	0.5	0.45742
0.5	0.4	0.46509
0.5	0.3	0.39985
0.5	0.2	0.5166
0.5	0.1	0.48446
0.5	0.01	0.5981
0.5	0.0010	0.3484
0.5	1.0E-4	0.3366
0.5	1.0E-5	0.33555
0.4	0.5	0.58166
0.4	0.4	0.43131
0.4	0.3	0.50902
0.4	0.2	0.48488
0.4	0.1	0.59095
0.4	0.01	0.62193
0.4	0.0010	0.33661
0.4	1.0E-4	0.33864
0.4	1.0E-5	0.33658
0.3	0.5	0.53369
0.3	0.4	0.50316
0.3	0.3	0.51552
0.3	0.2	0.47856
0.3	0.1	0.51325
0.3	0.01	0.5427
0.3	0.0010	0.35007
0.3	1.0E-4	0.34028
0.3	1.0E-5	0.33708
0.2	0.5	0.50267
0.2	0.4	0.56705
0.2	0.3	0.51177
0.2	0.2	0.48523
0.2	0.1	0.51287
0.2	0.01	0.56524
0.2	0.0010	0.3464
0.2	1.0E-4	0.34101
0.2	1.0E-5	0.33804
0.1	0.5	0.52701
0.1	0.4	0.50718
0.1	0.3	0.45283
0.1	0.2	0.45678
0.1	0.1	0.55983
0.1	0.01	0.58141
0.1	0.0010	0.33918
0.1	1.0E-4	0.34068
0.1	1.0E-5	0.33574
0.01	0.5	0.51149
0.01	0.4	0.43808
0.01	0.3	0.55209
0.01	0.2	0.49897
0.01	0.1	0.4358
0.01	0.01	0.57033
0.01	0.0010	0.33984
0.01	1.0E-4	0.33854
0.01	1.0E-5	0.33778
0.0010	0.5	0.44422
0.0010	0.4	0.47957
0.0010	0.3	0.49739
0.0010	0.2	0.50369
0.0010	0.1	0.46807
0.0010	0.01	0.57931
0.0010	0.0010	0.34183
0.0010	1.0E-4	0.33914
0.0010	1.0E-5	0.33654
