0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0
0.5	0.01	0.50535
0.5	0.0010	0.54047
0.5	1.0E-4	0.59924
0.5	1.0E-5	0.33105
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0
0.4	0.01	0.578
0.4	0.0010	0.50509
0.4	1.0E-4	0.5541
0.4	1.0E-5	0.33098
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0
0.3	0.01	0.5295
0.3	0.0010	0.49384
0.3	1.0E-4	0.56055
0.3	1.0E-5	0.33679
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0
0.2	0.01	0.45858
0.2	0.0010	0.53117
0.2	1.0E-4	0.53512
0.2	1.0E-5	0.34007
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0
0.1	0.01	0.5022
0.1	0.0010	0.52044
0.1	1.0E-4	0.56286
0.1	1.0E-5	0.32853
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0
0.01	0.01	0.49996
0.01	0.0010	0.60237
0.01	1.0E-4	0.55296
0.01	1.0E-5	0.33666
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0
0.0010	0.01	0.52102
0.0010	0.0010	0.57655
0.0010	1.0E-4	0.56286
0.0010	1.0E-5	0.34195
