0.5	0.5	0
0.5	0.4	0
0.5	0.3	0
0.5	0.2	0
0.5	0.1	0
0.5	0.01	0.48494
0.5	0.0010	0.47458
0.5	1.0E-4	0.5867
0.5	1.0E-5	0.42253
0.4	0.5	0
0.4	0.4	0
0.4	0.3	0
0.4	0.2	0
0.4	0.1	0
0.4	0.01	0.51747
0.4	0.0010	0.53136
0.4	1.0E-4	0.59758
0.4	1.0E-5	0.4064
0.3	0.5	0
0.3	0.4	0
0.3	0.3	0
0.3	0.2	0
0.3	0.1	0
0.3	0.01	0.46521
0.3	0.0010	0.52078
0.3	1.0E-4	0.59413
0.3	1.0E-5	0.39126
0.2	0.5	0
0.2	0.4	0
0.2	0.3	0
0.2	0.2	0
0.2	0.1	0
0.2	0.01	0.53163
0.2	0.0010	0.52978
0.2	1.0E-4	0.61476
0.2	1.0E-5	0.37932
0.1	0.5	0
0.1	0.4	0
0.1	0.3	0
0.1	0.2	0
0.1	0.1	0
0.1	0.01	0.48295
0.1	0.0010	0.52519
0.1	1.0E-4	0.60682
0.1	1.0E-5	0.38328
0.01	0.5	0
0.01	0.4	0
0.01	0.3	0
0.01	0.2	0
0.01	0.1	0
0.01	0.01	0.51928
0.01	0.0010	0.57515
0.01	1.0E-4	0.59521
0.01	1.0E-5	0.38076
0.0010	0.5	0
0.0010	0.4	0
0.0010	0.3	0
0.0010	0.2	0
0.0010	0.1	0
0.0010	0.01	0.51154
0.0010	0.0010	0.54544
0.0010	1.0E-4	0.59523
0.0010	1.0E-5	0.38286
