1.0E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0E7	1.0E7	4.143134726391533	1.0E7	1.0E7
1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	0.0	2.740840023925201	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	2.3318542117974577	1.0E7	1.0E7
1.0E7	0.0	1.0E7	1.0E7	1.0E7	0.0	1.0E7	0.0	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	0.0	1.0E7	1.0E7	1.0E7	2.639057329615259	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	0.0	0.0	1.0E7	0.0	1.0E7	1.0E7
1.0E7	1.0E7	1.0E7	1.0E7	0.0	1.0E7	1.0E7	0.0	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	1.0E7	0.0	0.0	1.0E7	1.0E7	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	2.3025850929940455	0.0	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	0.0	0.0	0.0	2.833213344056216	0.0	0.0	1.0E7	1.0E7	1.0E7	1.0E7	0.0	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	1.0E7	2.772588722239781	0.0	0.0	0.0	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	0.0	3.2188758248682006	1.0E7
1.0E7	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7
1.0E7	0.0	1.0E7	1.0E7	0.0	1.0E7	0.0	1.0E7	0.0	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	1.0E7	0.0	2.9267394020670396	1.0E7	1.0E7
