173
2
122
3
6
36
19
32
1
2
5
1
1
462
5
1
1
6
6
550
1
64
19
10
29
4
2
1
25
10
2
10
19
1
1
2
49
49
52
1
6
11
341
4
41
17
1
19
6
4
91
15
1
6
5
12
4
75
5
8
1
10
2
24
3
122
23
1
2
38
8
4
78
2
8
11
7
1
82
18
20
695
12
1
1
10
3
11
4
374
37
126
3
7
417
24
5
5
3
98
11
7
52
1
1
88
21
30
3
12
1
5
5
1
5
7
122
21
47
128
2
13
23
10
5
1
67
94
16
7
1
1
28
12
4
23
1
1
26
12
9
121
6
6
1
12
15
23
2
2
56
2
233
23
9
1
13
38
7
2
7
2
5
5
1
1
10
33
12
4
3
56
143
67
26
2
212
5
69
6
1
170
1
1
6
9
2
5
16
5
1
30
13
7
47
1
11
1
3
2
1
6
53
6
139
25
157
54
14
1
145
2
1
11
1
49
24
1
3
7
3
1
29
8
26
3
1
45
19
5
24
47
28
77
4
6
2
123
1
1
14
2
34
216
184
55
47
2
24
18
22
1
36
7
2
14
1
5
10
1
43
3
20
30
3
23
2
1
1
1
1
2
12
19
13
9
1
2
5
18
32
31
31
15
2
17
11
1
2
38
2
13
334
32
8
3
21
54
4
4
64
7
2
1
5
1
284
1
79
13
7
50
23
8
35
16
4
23
14
60
4
24
1
4
45
2
2
8
2
3
1
86
10
32
56
30
8
136
1
1
1
9
3
1
19
17
6
38
30
1
17
9
1
14
1
3
10
1
37
7
114
230
1
1
1
116
1
1
4
13
13
192
3
17
16
20
15
1
8
3
1
3
68
4
1
130
1
12
3
4
2
1
125
19
95
11
2
1
13
27
8
1
1
1
10
1
1
3
1
4
82
4
270
57
226
22
6
101
3
2
2
41
5
1
3
1
82
17
11
12
5
2
2
5
10
40
13
51
9
59
8
7
4
19
3
10
3
3
4
472
7
2
5
12
162
18
7
1
3
1
2
1
2
1
17
1
3
10
3
199
21
3
4
5
1
2
22
70
7
11
108
6
50
3
1
11
198
2
2
98
365
4
49
4
56
14
2
6
43
2
11
15
1
8
4
1
37
24
1
80
6
6
23
2
38
24
10
8
11
25
1
15
1
15
10
6
43
1
1
3
11
2
38
9
141
1
5
12
85
4
94
3
2
7
67
6
205
1
3
32
1
9
5
14
1
6
8
1
34
17
2
1
8
4
1
15
246
12
69
2
70
1
3
38
22
1
4
20
1
2
2
1
3
2
13
1
85
5
13
5
7
1
12
3
3
30
2
54
24
3
4
19
14
2
10
119
13
106
6
140
1
1
1
245
3
1
2
75
16
1
2
1
12
1
234
8
2
237
2
1
15
75
2
1
100
3
52
34
4
2
2
13
1
14
157
32
1
4
1
123
16
1
95
1
1
22
106
3
16
5
13
7
3
1
7
12
1
2
19
10
6
1
15
36
20
7
30
1
1
52
8
3
17
58
6
10
36
36
1
4
2
5
2
2
4
4
6
7
29
21
1
2
3
1
105
2
1
3
192
42
1
6
7
4
4
1
5
6
14
25
1
7
31
72
40
1
10
3
409
5
19
9
5
2
6
1
23
14
23
8
13
24
36
66
29
17
5
4
1
1
1
6
3
6
4
1
3
44
4
22
10
93
2
6
16
80
5
15
3
8
10
22
1
15
1
12
7
14
2
2
2
62
1
114
15
2
