2ba23c0d834917ac8365d35ebdc8aa62	0.0	0.9086843726571818	0.3218875824868201	0.15271512197902581	0.5364793041447	0.4086604990127926	0.0	0.16945957207744075	0.0	0.0	0.0	0.0	0.0	0.0	0.09326929798923712	0.12104255148388623	0.0	0.0	0.0	0.0
a2a1ffb6a2f7afb0388fddeac5f4a6fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00422aa043776610a54378fa05de1f34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37521c44632fe73133f39aa6be7ca2be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b587b11415de8b6997e47480de92f5ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a5f851720802665a2aea416f3ada3b11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec2d26aa2924f63c658a4cf021c84c6b	0.0	0.6795715130081976	0.6480157001960738	0.7077644666451813	0.28799478134298234	0.23634751343371116	0.25650953077465155	0.12847837222570077	0.19574024008612223	0.09235232493751012	0.23561416259059587	0.05963410385565195	0.12314478962461911	0.17276232393290786	0.26696638759351254	0.0887859732531995	0.0	0.05079068659270591	0.0	0.23902886059915524
97470ed966c762d8498753c010b00638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864fbb916d0b9aae27b34be76cea5ade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be8bb63b6abd4ae9832d8a1c7aafd086	0.0	0.3218875824868201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5843ffb47b235b6698aab8f171891e5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42a61353ee44f9ac1caf7bba89d50063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59e8e8ef2eca3ef07996be19aa51200c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60d5ff3a9d662dcfbe0ef4cabfa3f0cd	0.0	0.844064586756842	0.5119312769223014	0.7086178594580615	0.7637339683365733	0.4811524000520412	0.43647285964008653	0.22452809412176697	0.21309351152980316	0.5075040301500209	0.36874148455653755	0.14823896454247176	0.44448136227726465	0.0	0.0	0.024863525166345622	0.0705525971868674	0.039712574918468704	0.0043322809001965865	0.10945207312053964
c160a04ff0c1e31cc460510e7291e0a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76fb183031736f7e1d458805584ab699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28cf7960cdf43b11d7f8b48c03e16e62	0.0	0.9241962407465937	0.4969813299576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13862943611198905	0.0	0.34657359027997264	0.0	0.34657359027997264	0.11507282898071236	0.0	0.11552453009332421
4f191fcffe539f22cbd66dea651e9a6b	0.0	0.38253384933644524	0.25993019270997947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12260365662646577	0.0	0.0	0.0
d2c236c9d3a0472dbba908ed9dd73f6c	0.0	0.6168836623520823	0.6653953008181439	0.32694308433724206	0.34657359027997264	0.4863324270538376	0.050683138513520555	0.08664339756999316	0.0	0.050683138513520555	0.0	0.0	0.34657359027997264	0.0	0.0	0.0	0.21182446509680092	0.20273255405408222	0.0	0.0
4481dbbea27e35a665c00e6bedb7b1a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fd2d7c1d79d2347f030a8b5b9106c7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23104906018664842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87c07c5e670e76873ef335beb18cba22	0.0	0.0	0.0	0.21972245773362198	0.0	0.0	0.1831020481113516	0.1831020481113516	0.0	0.1831020481113516	0.1831020481113516	0.0	0.0	0.0	0.0	0.0	0.27465307216702745	0.27465307216702745	0.0	0.0
652cc3fecad6b5da56367a16e0357057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ec09793203e04c6b345d5175c0814f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6464344bd1edb010ec170bc563c35d43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00f4f6d7d0442e822f68669258c29cae	0.0	0.0	0.3662040962227032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46868c04a6b801a0b96bc8ba9bf212aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95d1fc6d661e69998eb92db3c960b072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c71699ed8b04b9ddb092d61f4e98734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8de745dabac9fd7291691d85005d8a51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e03d3c0b9ea1857cc50bdcccef976249	0.0	0.4158883083359672	0.2079441541679836	0.20932591754491323	0.2520535202036165	0.06931471805599453	0.06931471805599453	0.17328679513998632	0.0	0.06301338005090412	0.06301338005090412	0.0	0.06301338005090412	0.06301338005090412	0.0	0.0	0.0	0.0	0.0	0.0
913cd027be7147c0f534e142d387ccbb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80ac01985e46a1e06763a23ed32095db	0.0	0.0	0.3662040962227032	0.0	0.0	0.0	0.0	0.0	0.3662040962227032	0.1351550360360548	0.0	0.3662040962227032	0.0	0.3662040962227032	0.3662040962227032	1.0986122886681098	0.3662040962227032	0.7324081924454064	0.0	0.0
4744d98ebfb4903e20d7dbf40326ebf7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbf8a380f4028df0fbef4ce2a5f5a054	0.0	0.5545177444479562	0.8317766166719344	0.7854786959330181	0.46209812037329684	0.2772588722239781	0.0	0.11507282898071236	0.05753641449035618	0.0	0.0	0.0	0.09589402415059363	0.0	0.0	0.07192051811294523	0.0	0.05753641449035618	0.2876820724517809	0.19178804830118726
3a94f017e14e878bb8f0713d4faa8dcd	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23104906018664842	0.0	0.23104906018664842	0.0	0.0	0.6931471805599453	0.0
8d3a25f65d1ffb869559c6bbd9f87a19	0.0	1.2398031033210806	1.0564487968056966	0.2820042868881073	0.31813289087662444	0.13347274819669047	0.21802832972910657	0.4670537004435682	0.1987784547029392	0.2580008860102082	0.0797711507681105	0.42651870284217586	0.0797711507681105	0.06949679103768976	0.03336818704917262	0.10010456114751785	0.18458213547226107	0.061527378490753695	0.061527378490753695	0.0
534c6462a15c3b4e638968990f455e24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d149fba367a5e4e97408a56d329cb16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5386e03329ff69f9816a27176565af7d	0.0	0.34657359027997264	0.34657359027997264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34657359027997264	0.34657359027997264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5668f3f058b8924f48f8afd83fa957ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0a93d7b698abd4b785d836f91299b60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91fc951972f9383944cb9de72a7f134a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f513262f444534e61ac95701e68ca24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9547ccc9bca07810acbb0fec737caf11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e9eb590439a38458cdf3adf7b854b88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f616779ad3c563ec8235b5da45304dc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253d95b359c1060dfa041d508f0c0479	0.0	0.11507282898071236	0.0	0.04109743892168299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95e8142d63c32c3509aa3b42e53001df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
026afa7e185fe6f0515930ddcb61e5fa	0.0	0.2986265782046758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b819418a901af3e23c4ed6fcfc11981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
