3.63506061582313	4.218072430657427	3.7552075051821365	2.8915848339683436	3.550485720296543	3.340705554423411	3.4778562059747395	3.4043109808330745	3.517679956405363	3.095806762149442	4.249952705881462	5.375688767196759	4.371835837910231	4.265500904535507	4.007352970608105	6.907658801889846	5.410849498297598	6.694127627227291	4.2913661553759415	2.8725358593989125
4.07753744390572	0.0	0.0	0.0	7.315883504509785	0.0	1.466337068793427	0.0	3.1354942159291497	0.0	0.0	6.343001313190591	2.1972245773362196	2.772588722239781	0.0	3.044522437723423	0.6931471805599453	0.0	4.228917079355034	0.0
9.707362561452396	5.82452409235233	8.200013648175434	7.21890970761906	9.446913343602054	5.187533461344198	4.92180408038964	4.7948380770485945	5.807308378626836	4.710239087777646	4.900515131185442	4.993256088433426	4.3155815352657285	3.6252294270374805	2.810426830870141	5.039787228972573	3.795438687947497	5.6470808290403385	3.464770472551334	3.3270894095084333
4.430816798843313	3.6649851339145	2.8852698501083074	1.6094379124341003	1.900240112222125	0.0	2.4561199280136665	2.1972245773362196	3.245534937154364	1.6094379124341003	0.0	0.40546510810816444	7.977968093128549	1.5040773967762742	2.93891579851033	3.258096538021482	2.5257286443082556	2.559014621941722	0.0	4.973520888251249
2.991724252156452	2.0794415416798357	2.0149030205422647	3.1745755659716206	2.218375767181564	8.61558951327243	3.571191921912282	0.0	2.840539384148289	1.0986122886681098	4.532599493153256	3.905041151919453	6.226536669287466	0.0	3.907010463604602	0.0	0.6931471805599453	3.82319179172153	0.0	0.0
4.2572480331589535	5.087088024305669	2.3020012486477768	2.345405090176974	1.791759469228055	3.9606952418595203	3.345881999507198	2.995732273553991	2.5649493574615367	2.6315101239798757	0.0	1.3689223607402194	4.330026153347871	3.080497540181701	1.9095425048844386	1.3217558399823195	1.2992829841302609	0.0	1.791759469228055	5.31440500196968
5.142791649360685	5.106171683129543	5.698661782462584	6.714627066694128	5.769161826512652	7.279811528477112	5.975910883952004	6.240011511919823	6.372347323185777	6.300012041159046	5.977049970759181	6.475798405173939	6.175646798264549	6.631787030107697	5.921065294052023	6.026923130694176	7.069360316184919	6.81970184241149	6.80479616443712	6.153929009074441
6.593832389181442	6.431391439848238	2.890371757896165	3.901972669574645	4.424355124427313	1.9459101490553135	4.902591105540187	2.6855773452501515	2.8622008809294686	5.417621086107033	5.519705103600719	4.52224807104248	4.907065284971743	2.5694990206736192	5.332340797425331	4.2243976904702984	5.658561025573874	5.900286729387027	3.1350489851635643	4.885342868115955
3.9311081343775003	3.618391272243655	3.9387759114725474	4.249876686236053	3.3832022591011652	4.235034188122631	4.028002151204519	2.977402442497688	2.2459520807289133	1.758258799498011	4.44580612961583	4.614112799807651	6.19233442118711	4.02926358428849	4.256162311534524	4.9261847379683	6.513862219466896	3.3691090671106547	5.843110439686283	4.935969395339925
11.352110964460705	9.863420481322887	7.9020483390945415	7.456876251878587	3.2188758248682006	0.0	5.780925409243285	7.226963903245406	5.646686721592991	8.00469951054955	6.13122648948314	6.805695776771202	5.4356221152796635	5.9436855603364105	6.9680661260862395	0.0	7.504400065427539	6.850290616157866	0.0	0.0
6.826545223556594	0.0	6.266130090707373	3.8815637979434374	7.28954000507704	2.3025850929940455	0.0	1.791759469228055	6.524517704330573	1.9459101490553135	7.305860032684009	6.603266088213974	0.0	6.791943937028714	3.295836866004329	3.8066624897703196	0.0	7.917119925849539	4.248495242049359	7.126489121807647
3.9574915029241966	3.6054978451748854	1.5040773967762742	6.145666244740498	2.6286942461536364	3.408431875563088	0.0	3.5165082281731497	4.69486066747457	4.007333185232471	3.4499875458315876	4.933004262662798	0.0	0.0	4.060723431897524	0.0	4.470015149952037	4.0609045646772195	2.583997552432231	2.0998525389399636
7.001245622069476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.059425458265688	0.0	3.455264602932431	0.0	0.0	0.0	5.342334251964811	0.0	0.0	0.0	0.0	0.0
