4913133b0476b61f5ecb10d34c2c82e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1585b26e7862ad0881d2d76268de4b82	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80ac01985e46a1e06763a23ed32095db	0.0	0.4569533025072402	0.0	0.0	0.04404305137921667	0.277987164150759	0.277987164150759	0.4378773892751655	1.111948656603036	0.0
ddaff6a0e164819308e5d7db9b128edc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d05ebdfdc5b4c835162ee68dbaaca2d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db1a28ae06c82bad334b46dc9aa3f21e	0.0	0.508243551294979	0.8774158818299052	0.44390057845872793	0.9961167588595389	0.690512010935799	0.7393569925972749	0.2933507077304413	0.0	0.06984540660248602
a0500da335dd605895e7ff5077614694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ce285b921fbdf46a1a94ead1ae85568	0.0	1.9785096859237048	0.9038069216095574	0.2754194839484835	0.5070518255391276	0.5070518255391276	0.4663544286293703	0.2269314205696587	0.10387630786977	0.5706843102656722
9d2fa63f79f478fcfb1b75974b5fd6bb	0.0	0.3662040962227032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0f72daab3f91427115105105566c250	0.0	0.0	0.34657359027997264	0.34657359027997264	0.6931471805599453	0.34657359027997264	0.6931471805599453	0.6931471805599453	0.0	0.0
40ddd0de0da0c27826b4dee0e83f11ae	0.0	0.0	0.0	0.0	0.06237924740125606	0.0	0.06757751801802739	0.0	0.12475849480251212	0.0
be821d211d769bddedfadedc9deff849	0.0	0.5493061443340549	0.17328679513998632	0.3662040962227032	0.17328679513998632	0.0	0.27465307216702745	0.3662040962227032	0.3662040962227032	0.0
b76938646a4940bb1d3fc0683d817008	0.0	0.46209812037329684	0.20273255405408222	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7347d6586272b4ddd9fd7f638ab9552f	0.0	0.13089867598202212	0.0	0.0	0.0	0.13089867598202212	0.0	0.0	0.0	0.0
690e2c3b066e336c1690c2da54e47fa6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2967051b0b9ecc0328b5ec02c8cae3b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83b9591b4a15a1eee051135b6412d80f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3b1770825cbef35ca4cd1ac76725b74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbdf04e06e5394e92b1cb377d34d7a49	0.0	0.13862943611198905	0.23104906018664842	0.21972245773362198	0.0	0.0	0.0	0.13862943611198905	0.0	0.4158883083359672
d8c5486752a66b85c42c30877cf0b6d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7baf982c66b31488024d38f9b0b17d23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106003a7054b4c18a74971a5893f9a18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e48e16c982ffa718d5d415861fbd719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
226e02320c723e8c63a2019912b3218e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd244b0122d5b99fd2c159d730a86817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf13836f45183aba5b7ed5aa142500a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c24f475ed7d3270f7e8733e12d49f71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b831193bd8f08f6a0a5cccc28fa84b4	0.0	0.0	0.0	0.07992984242661236	0.23978952727983707	0.08268604388959899	0.08268604388959899	0.0	0.12026056535665978	0.09221202239401823
796768b331634304718a649dd206dab8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1984d2ba7e493f1e7ee287179729846f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8639eb0fdba69690fb4cc6141d0953fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb36f2f8f7b6920f2a3308b5282562eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52a1f8f73f3699a04ba6799023fef798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695c5820e40135c39ce555d3c2eeb2a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdab87a00040ffd6f86b1e9d0ed0c608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0162fef15af45b0571038ac6bc536912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11dc0facc58b7f7905af49d83bbf2f10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
362e05fe014683fe3a8b82910bc5085a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3369698ef1db386132390ffeac72ac89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fe530c29e3b5f95283a2586e8ec539e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2224b6dbaa4da9de34741f2fdefe504f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
410784eae20f25cda4e437bd6a6f9a0d	0.0	0.6591673732008659	0.916290731874155	0.8788898309344878	0.916290731874155	0.1702752079219969	0.0	0.12770640594149768	0.1702752079219969	0.0
b1c866f32fdf9428ba98288bfd65be2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d954b483a4d43a661f6313e3069140c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
476be23850025ed9a00fa656960eba6b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
